Year,CABLE-POP,CARDAMOM,CLASSIC,CLM-FATES,CLM6.0,DLEM,E3SM,EDv3,ELM-FATES,GDSTEM,IBIS,ISAM,JSBACH,JULES,LPJ-EOSIM,LPJ-GUESS,LPJmL,LPX-Bern,ORCHIDEE,VISIT-UT
1733,-0.537586308,,-1.133838612,0.237835605,-0.567323806,-0.172116834,0.055581625,-0.550826879,0.277061378,-0.778296187,0.34336013,-0.047822339,-0.773275126,-0.08950022,-0.814739322,-0.481968494,0.15948539,-0.365349565,0.034969059,0.416907767
1734,0.409465635,,-0.518451678,0.36483141,-0.393017505,-0.575215919,0.062034789,-0.014683412,0.394809726,-0.64197432,-0.486266919,-0.136052946,0.513467486,-0.353108341,-0.929697359,-0.764477186,0.440941831,-0.233347018,0.025105868,-0.573043978
1735,-1.385785334,,0.100301888,-0.418813548,-0.489260091,1.053743153,-0.043494029,-0.860317503,-0.324801642,0.391802556,-0.187802196,-1.130916612,0.013557384,-1.533767718,-0.398448874,-0.278031033,0.331216581,-0.202807486,-0.331990127,-0.612918585
1736,0.191013636,,1.107792363,-0.51443175,-0.137664194,1.179383215,-0.426491689,-0.835400362,-0.02072534,-0.591976814,-0.279681354,0.195988612,-0.1549782,0.200800406,-0.872376376,-0.342071047,0.337636501,-0.042352286,0.175028786,-0.169934115
1737,1.577699381,,-1.053555789,0.341855542,0.236591565,-0.319914104,0.525298906,0.692695444,-0.05547105,0.508476924,-0.230510465,0.788050456,1.846750719,1.133429022,-0.692188897,0.808386489,-0.727125428,0.446693608,0.660250557,1.835113206
1738,-1.001415241,,-0.698090161,1.047841894,-0.350668519,-1.252645776,0.499703092,-0.161995245,-0.09360315,-0.24303361,-0.588164782,0.207710947,-0.926986665,-0.094939502,0.189262279,-1.401563824,-1.304085052,-0.455406008,-0.516933512,-0.341478474
1739,-0.379601487,,-0.587286909,-0.233815399,-0.888599254,0.380696959,0.000467733,-0.406125022,-0.033581118,0.354716796,-0.413369082,-0.976549317,0.41712995,-1.348214913,-0.170854713,-1.607378262,1.059174007,-0.788916209,-0.512989905,-1.184461469
1740,1.378418099,,-0.281242225,0.530240973,-0.180271348,-1.006881983,0.22665739,0.693508785,0.456958704,0.107440201,-0.066510598,-0.318801825,-0.211444731,0.261384555,0.192478788,-0.956523731,-1.214654147,0.134931773,-0.060648115,0.253249494
1741,-0.898595493,,-1.662929887,0.468682877,-0.249165116,-1.368068763,0.063480738,0.039708141,-0.028093502,-1.340259419,-0.33392565,-0.66182081,-2.01976014,-0.659939201,0.58982979,0.365476126,-1.624236352,-0.667111988,-0.204487134,-0.367901364
1742,0.908147817,,2.341207172,0.159906873,-0.692876797,0.45701865,-0.789378559,0.78203921,0.103741397,-0.492721115,-0.963592373,-1.048179321,0.326592663,-0.731146435,0.288540059,-0.319548757,0.732026623,-1.549750911,-0.441805858,-1.783938232
1743,1.124067606,,0.53882848,0.123114421,0.076057991,0.720823468,0.141574532,0.066133224,0.15472694,0.235028512,0.433072312,0.07024861,0.769224118,0.244051512,-1.118061451,1.539863908,-0.938069448,-0.130399639,0.449554969,0.103295143
1744,-1.716861135,,-0.968325008,0.570990147,0.272310534,-1.580379496,0.565392092,-0.730629786,0.008516197,-0.537522197,0.454751864,0.475901975,-2.053821547,0.411675303,-0.553894023,0.559977671,-0.3980618,0.653980102,-0.01907461,1.154897988
1745,-0.908766229,,0.96607062,-0.248540865,-0.890774416,0.393957758,-0.451143842,-0.539184496,-0.259940874,-0.056112705,-0.783118517,-1.12210334,-1.142363061,-1.306257963,-0.859603287,-0.107381939,-1.542941068,-0.374281139,-0.721662867,-0.726187348
1746,-0.026411014,,0.01259521,-0.016032033,0.268893806,0.243635115,-0.202617094,-0.112427637,-0.157444027,-0.093553202,-0.257411594,0.062334822,0.813597613,0.667023029,0.189665081,0.060569743,-1.280794374,0.553511479,0.330898959,0.982495891
1747,-0.597729214,,-0.624634887,0.32078418,-0.337036942,-0.136396115,0.091315818,-0.602039286,-0.220821329,-0.340041944,-0.728058901,-0.21899368,-1.428942677,0.203261134,-0.841406552,0.928300432,0.852896863,0.502504384,-0.175014142,0.357738195
1748,-0.414332497,,1.765444351,0.136509192,-0.116181607,-0.254190092,-0.051301224,-0.267704212,-0.009436453,-0.109482597,-0.168561975,-0.153000236,-1.043983793,-0.062202824,-0.70933091,-0.780470297,-0.457423654,0.496786973,-0.451026935,0.098301459
1749,0.041646291,,1.693395043,0.313908727,-0.22985338,0.136402104,0.037146164,-0.293209218,-0.17547699,-0.546130499,-0.298629202,-0.219408771,-0.466378251,-0.210333864,-1.909050233,-0.30138685,1.194089818,0.405021049,0.228279421,0.373242562
1750,0.132689078,,-2.464450102,-0.046523606,0.332855395,-0.610649922,0.511837991,-0.141598905,-0.29413909,0.115447286,-0.035131585,0.011461073,0.699114631,0.388854497,-0.615602058,0.257830618,0.666646218,0.660426414,-0.226795389,0.705251762
1751,-1.346449662,,-1.636756235,0.621302733,-0.723143142,-0.386749581,-0.250803411,-0.463564944,-0.327978183,-0.792702039,-0.305514381,-0.829436225,-1.576427827,-0.695801096,0.08497433,-1.055008296,0.141533208,-1.27194602,-0.681330181,-0.314850947
1752,1.274044049,,-0.609662536,-0.705847271,-0.403782066,-0.386616265,-0.354472459,0.469767982,0.497043914,-0.205973542,-0.491733856,-0.294735804,0.167385005,-0.418237736,-1.220457476,-1.37805255,0.122961023,-0.750624229,-0.366680415,-0.864834457
1753,-0.696084414,,-1.184984851,0.08217015,-0.617393117,-0.274798955,0.046223503,-0.671216062,0.103768179,-0.98245817,0.220608449,-0.190814913,-0.769572155,-0.223248762,-0.381113281,-0.661270979,-1.099306556,-0.494096395,-0.04243213,0.405475258
1754,0.279351027,,-0.177570137,0.313657049,-0.454303415,-0.699268017,0.052540384,-0.143118347,0.25590162,-0.826432289,-0.601023274,-0.249733092,0.522417043,-0.473877976,-0.46651652,-0.898831584,-1.923476487,-0.305163987,-0.04922103,-0.59752434
1755,-1.537011348,,-0.081392015,-0.620969052,-0.545331538,0.953184622,-0.054738058,-0.992427539,-0.451452109,0.219365008,-0.291232124,-1.250074788,0.008920514,-1.654221387,-0.337958956,-0.376139835,-0.863711396,-0.263847488,-0.406419981,-0.641908037
1756,0.049128194,,1.138648805,-0.60275754,-0.191020844,1.084432237,-0.4304381,-0.954028983,-0.182780687,-0.722312196,-0.374423855,0.088476211,-0.13875478,0.080834571,0.272724558,-0.465119181,1.524284789,-0.060698521,0.094540376,-0.183287714
1757,1.484672255,,-0.63741713,0.141792411,0.180038597,-0.39221346,0.520084304,0.56093447,0.010575623,0.384872929,-0.31228177,0.688619999,1.850896954,1.01829165,0.163342338,0.786834276,-1.263227891,0.403220642,0.583400568,1.816548185
1758,-1.119148038,,-0.793117267,0.885612928,-0.401359806,-1.295627661,0.492378415,-0.293883163,-0.481836782,-0.350957899,-0.655885079,0.123506507,-0.906089811,-0.190455029,-0.573541007,-1.433032665,1.219371068,-0.485054656,-0.57026193,-0.361132776
1759,-0.466031681,,-0.459459121,-0.406611371,-0.940116974,0.364820201,-0.006693331,-0.519289304,-0.368713483,0.269966997,-0.466388203,-1.022893636,0.444992517,-1.428652544,-1.04677079,-1.573102716,-0.677719987,-0.828226842,-0.567259789,-1.203094709
1760,1.270551316,,-0.030250125,0.410196086,-0.205663484,-1.022275538,0.217804245,0.604940649,0.651125114,0.040243285,-0.105394579,-0.345068062,-0.174293685,0.195070085,-1.49815081,-1.042917424,-1.91054375,0.103298721,-0.096286411,0.229155878
1761,-0.955439592,,-1.600658138,0.437467371,-0.275313752,-1.372862793,0.070158895,-0.057418863,-0.181764648,-1.389652115,-0.348060233,-0.681042396,-1.970715263,-0.7119795,-0.397910914,0.255244835,-1.019525314,-0.708663311,-0.236422874,-0.381298694
1762,0.878805531,,2.634506048,0.132271206,-0.719463298,0.463206001,-0.785739662,0.710326619,-0.32163401,-0.541797928,-0.961852583,-1.056927417,0.383459658,-0.778930576,0.476187736,-0.347909979,0.455210523,-1.560662315,-0.465657602,-1.786382397
1763,1.118863982,,0.560286666,-0.067257694,0.070103216,0.735491223,0.136440217,0.017258884,0.146573744,0.191629761,0.448577888,0.059837457,0.832859491,0.205783011,0.199463061,1.499499436,-1.102478387,-0.141358753,0.429110086,0.093862268
1764,-1.73662587,,-0.643988136,0.459268036,0.267508542,-1.536693308,0.576739821,-0.771082759,-0.022633312,-0.60055934,0.484522597,0.482235827,-1.979313273,0.374208094,-0.423728409,0.536471217,-1.408259013,0.67389236,-0.026453428,1.137826933
1765,-0.913533407,,0.847377295,-0.356394575,-0.876649747,0.444619555,-0.441219161,-0.572824038,-0.486904279,-0.080464602,-0.732362816,-1.085107439,-1.071403107,-1.320075114,-0.227844351,0.012190419,-0.439408798,-0.331903421,-0.718739991,-0.746468223
1766,0.043440343,,0.041299995,0.038564373,0.277375467,0.308120934,-0.194014381,-0.131942928,-0.307196574,-0.114909652,-0.192557799,0.106100944,0.899676143,0.663284455,0.012744507,0.1020586,2.089754641,0.543918373,0.325757865,0.980748218
1767,-0.580202031,,-0.281615657,0.3166912,-0.292881459,-0.051444844,0.096311113,-0.599146858,-0.044203736,-0.328834741,-0.651675396,-0.16179788,-1.33255462,0.213594206,-0.647314073,0.960004864,-1.043069321,0.526021828,-0.163309924,0.34761556
1768,-0.356382713,,1.716801026,0.184741868,-0.079404182,-0.155182878,-0.040888049,-0.243868122,-0.166599628,-0.087215978,-0.079281048,-0.072097449,-0.93716558,-0.037136195,0.909836324,-0.728180628,-0.449742142,0.550832868,-0.437050647,0.105141028
1769,0.140697634,,1.486165849,0.423404312,-0.194180399,0.23184017,0.040919318,-0.276237717,-0.392363295,-0.441643772,-0.196957844,-0.131532609,-0.362812621,-0.164616283,-0.543964922,-0.209002869,0.445411201,0.477855105,0.255674288,0.402672561
1770,0.231422616,,-2.094468485,-0.17954789,0.38514469,-0.524443482,0.52275392,-0.106741441,-0.121800996,0.227144838,0.075018154,0.122569997,0.818034123,0.440610919,-0.343033341,0.339425658,-1.575345595,0.714108721,-0.182077397,0.713464302
1771,-1.275861253,,-1.783876969,0.470379327,-0.686753826,-0.313292385,-0.234499634,-0.410824597,-0.277812445,-0.725878971,-0.203476284,-0.730460348,-1.46372575,-0.634846867,-0.036501067,-0.977177443,-0.880598413,-1.207223994,-0.632282733,-0.271382325
1772,1.396825236,,-0.51481825,-0.891579396,-0.35707138,-0.316776184,-0.346681141,0.537184201,0.383589521,-0.057604532,-0.391768541,-0.162816769,0.30517335,-0.352571958,-0.033685138,-1.283073142,-0.028717573,-0.742494874,-0.317499419,-0.83308373
1773,-0.579373057,,-0.836984918,-0.052432424,-0.559702998,-0.185441753,0.050190669,-0.632171988,0.055535015,-0.946890028,0.341746722,-0.046129695,-0.628445405,-0.145605184,-1.60199935,-0.568747193,-0.995488376,-0.402168092,0.007493429,0.431404764
1774,0.406382829,,-0.17219323,0.020622894,-0.396642972,-0.614223989,0.073013853,-0.086872415,0.332827258,-0.785192082,-0.468526848,-0.108383064,0.67832062,-0.390432819,-0.180223076,-0.833526085,1.502982192,-0.24982661,0.003781045,-0.539881289
1775,-1.397015817,,-0.042887755,-0.770915774,-0.470266589,1.053801074,-0.034798227,-0.901587151,-0.622431859,0.265140584,-0.147677584,-1.101187106,0.161798267,-1.560501595,-0.566619855,-0.349934694,-0.957858189,-0.22296096,-0.349504203,-0.579281433
1776,0.209310323,,1.263862362,-0.731407093,-0.103240634,1.177915427,-0.414322553,-0.842888151,-0.333500428,-0.609284629,-0.222716524,0.246035708,0.033432125,0.185033115,1.239221064,-0.402824327,0.171606691,-0.023775169,0.164502778,-0.126594528
1777,1.623449339,,-0.553295305,0.071523199,0.275550346,-0.271901217,0.531258551,0.694312597,-0.0598971,0.453578172,-0.148378542,0.858664948,2.022493411,1.117797306,0.617546881,0.837721363,-1.032688817,0.432415128,0.658458553,1.905802032
1778,-0.963144055,,-0.489015642,0.770258325,-0.306983439,-1.174998249,0.511990418,-0.174277997,-0.365426612,-0.235327343,-0.492542075,0.295419195,-0.744944414,-0.076493683,0.102735627,-1.285457882,0.438585558,-0.452081751,-0.495001697,-0.290305884
