time,FCO2,delta_FCO2
1859-01-16 12:00:00,0.38378394,-0.09596014022827148
1859-02-15 00:00:00,0.3981195,0.014335572719573975
1859-03-16 12:00:00,0.34457326,-0.053546249866485596
1859-04-16 00:00:00,-0.025651764,-0.3702250234782696
1859-05-16 12:00:00,-0.6156495,-0.5899977572262287
1859-06-16 00:00:00,-1.3268809,-0.7112314105033875
1859-07-16 12:00:00,-1.0646611,0.26221978664398193
1859-08-16 12:00:00,-0.114026725,0.9506344199180603
1859-09-16 00:00:00,0.59508973,0.7091164588928223
1859-10-16 12:00:00,0.6216207,0.026530981063842773
1859-11-16 00:00:00,0.4637826,-0.1578381061553955
1859-12-16 12:00:00,0.39362764,-0.07015496492385864
1860-01-16 12:00:00,0.46298218,0.06935453414916992
1860-02-15 00:00:00,0.43288505,-0.030097126960754395
1860-03-16 12:00:00,0.3844363,-0.04844874143600464
1860-04-16 00:00:00,-0.012121581,-0.39655788987874985
1860-05-16 12:00:00,-0.67024344,-0.6581218615174294
1860-06-16 00:00:00,-1.3241618,-0.6539183259010315
1860-07-16 12:00:00,-1.0728389,0.251322865486145
1860-08-16 12:00:00,-0.08297229,0.9898666143417358
1860-09-16 00:00:00,0.59200275,0.6749750375747681
1860-10-16 12:00:00,0.70344067,0.11143791675567627
1860-11-16 00:00:00,0.4699161,-0.23352456092834473
1860-12-16 12:00:00,0.34535345,-0.12456265091896057
1861-01-16 12:00:00,0.3705267,0.02517324686050415
1861-02-15 00:00:00,0.3575237,-0.013002991676330566
1861-03-16 12:00:00,0.29715365,-0.060370057821273804
1861-04-16 00:00:00,-0.05970747,-0.3568611219525337
1861-05-16 12:00:00,-0.6389166,-0.579209141433239
1861-06-16 00:00:00,-1.3079106,-0.6689939498901367
1861-07-16 12:00:00,-1.1477615,0.16014909744262695
1861-08-16 12:00:00,-0.17851414,0.9692473262548447
1861-09-16 00:00:00,0.60677385,0.7852879911661148
1861-10-16 12:00:00,0.7690441,0.16227024793624878
1861-11-16 00:00:00,0.57754046,-0.191503643989563
1861-12-16 12:00:00,0.5336101,-0.04393035173416138
1862-01-16 12:00:00,0.5244602,-0.009149909019470215
1862-02-15 00:00:00,0.49812633,-0.026333868503570557
1862-03-16 12:00:00,0.39353457,-0.10459175705909729
1862-04-16 00:00:00,0.07619614,-0.3173384293913841
1862-05-16 12:00:00,-0.5642773,-0.6404734328389168
1862-06-16 00:00:00,-1.2545552,-0.6902779340744019
1862-07-16 12:00:00,-1.127377,0.12717819213867188
1862-08-16 12:00:00,-0.10071471,1.0266623198986053
